Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,72,101666,2914394716852,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_root is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,72,101666,2914414630279,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_bg is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,72,101666,2914436866532,"[SceCdlgApp] W/PSM.UI : WARNING : Scene LayoutBuild : [12.11msec/1widgets] : Sce.Cdlg.Framework.Plugin : Plugin
"
PROCESS_OUTPUT,STREAM_STDIO,72,101666,2914508420744,"[SceCdlgApp] I/PSM.UI : SceneQ : Loaded[0.60msec] Layout[0.00msec/0widgets] : Noname : ContainerScene
"
PROCESS_OUTPUT,STREAM_STDIO,72,101666,2914518236768,"[SceCdlg] setSuspend
"
PROCESS_OUTPUT,STREAM_STDIO,42,100225,2914642120996,"[SceLncService] suspendApp() appId={0x6000130b}, causeCode={0x0000000d}
"
PROCESS_OUTPUT,STREAM_STDIO,42,101741,2914649892600,"[SceLncService] lockSuspendBlock(0x6000130b)
"
PROCESS_OUTPUT,STREAM_STDIO,42,101741,2914649999965,"[SceLncService] lockSuspendBlock: appId={0x6000130b}
"
PROCESS_OUTPUT,STREAM_STDIO,42,101742,2914650424288,"[SceLncService] sceApplicationSuspend(0x6000130b)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914650724530,"[Syscore App] Suspend App : 0x6000130b NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914651028474,"[Syscore App] Suspend process : 0x48
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914700813867,"[Syscore App] Suspend process : 0x48 => 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914708648419,"[AppMgr Trace]: AppId=0x6000130b suspended
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914708922497,"[Syscore App] Suspend App : 0x6000130b NPXS22010 => SCE_OK
"
PROCESS_OUTPUT,STREAM_STDIO,39,100151,2914708972443,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,42,101742,2914709261795,"[SceLncService] sceApplicationSuspend(0x6000130b) returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100222,2914710984562,"MSG AutoMounter(int32_t AppIdManager::getPidWithIndex(SceApplicationId, int, pid_t *) 174):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100222,2914711065103,"	appId(0x6000130b) with index(0) is not registered.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100222,2914711105362,"MSG AutoMounter(int32_t AutoMount::UsbMass::fakeEjection(SceApplicationId) 716):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100222,2914711145988,"	getPidWithIndex(0x6000130b, 0) returned 0x80f40002.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100225,2914716964662,"[SceLncService] unlockSuspendBlock: appId={0x6000130b}
"
PROCESS_OUTPUT,STREAM_STDIO,49,100822,2914818700479,"[VCS]checkApplicationStatus() [LNC->VCS] App was Suspended. appId = 0x6000130b.
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2916661658644,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2917219050486,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,2918211998324,"[SceShellCore] Libc Heap Status: free 41%, in-use 3563.9 KB, trend +0.3 KB/min, peak 4032.0 KB, when 1816 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2920755022472,"fps 59.367 (16.844 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2923337283419,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2923947206124,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2928732737798,"fps 59.944 (16.682 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2933309637796,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2936711043415,"fps 59.938 (16.684 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2944688906551,"fps 59.943 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2952667109619,"fps 59.939 (16.684 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2960644605091,"fps 59.944 (16.682 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2968622797462,"fps 59.940 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2976600722772,"fps 59.941 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2984578694091,"fps 59.941 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,2991635409499,"[SceShellCore] Libc Heap Status: free 41%, in-use 3570.6 KB, trend +7.1 KB/min, peak 4032.0 KB, when 1862 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,2992556582287,"fps 59.942 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996804351451,"* removeDevice:L1424 [MBUS] Receive device disconnect event.(deviceId=0x2100000007030d)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996804687810,"* removeDevice:L1424 [MBUS] Receive device disconnect event.(deviceId=0x7030d)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996804903903,"**getHidBatteryState:L373 sceHidControlGetBatteryState() failed. devId=0x7030d, ret=0x803b0003
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996805529261,"**getHidBatteryState:L373 sceHidControlGetBatteryState() failed. devId=0x7030d, ret=0x803b0003
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996805660605,"**getHidBatteryState:L373 sceHidControlGetBatteryState() failed. devId=0x7030d, ret=0x803b0003
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996805799408,"**getHidBatteryState:L373 sceHidControlGetBatteryState() failed. devId=0x7030d, ret=0x803b0003
"
PROCESS_OUTPUT,STREAM_STDIO,39,100136,2996805910861,"@ checkAudioOutHandleStatus:L2487
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996813986368,"ScePsP[TID:0x188c3]: sceMbusEvent has been received. (eventId=2 REMOVED, deviceId=0x7030d)
"
PROCESS_OUTPUT,STREAM_STDIO,44,100733,2996814516895,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_DEVICE_REMOVED [DeviceId:0x7030d][SubType:2][REASON:0]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100733,2996814707903,"#LOGIN MGR# [DeviceQueueMgr::Dequeue(new)] deviceId : 0x000000000007030d / isForce : 0 / isDeviceRemoved : 1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996814771668,"ScePsP[TID:0x188c3]: Close Pad [0x03230301]: ret=0x00000000
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996814957313,"ScePsP[TID:0x188c3]: ConnectedDeviceStatus: count=1
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996815010053,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996815050192,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996815091061,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996815130806,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100547,2996815259123,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2996837414013,"[LoginMgr] OnLoginMgrDequeueEvent
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2996838508630,"[LoginMgr:EventQueue] Dequeue - param : {""EventType"":3,""deviceId"":459533,""isDeviceRemoved"":true,""isForce"":false}
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2996839612783,"[LoginMgr:Queue] Dequeue - queueType : Level2 / eventType : QueueEventTypeSelectUser / eventJson : [{""EventType"":3,""deviceId"":4"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2996839717090,"59533,""isDeviceRemoved"":true,""isForce"":false}] / isForce : False / isDeviceRemoved : True
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,2998062400451,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,3000534881897,"fps 59.939 (16.684 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,3002422334360,"[SceShellUI] I/PSM.UI : UI system timer elapsed 00:31:00
"
PROCESS_OUTPUT,STREAM_STDIO,39,100135,3002920858818,"@ removeSession:L184
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,3002923828754,"[SceSystemStateMgr] Power Mode Change: FULL_GAME
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,3002929178872,"[SceSystemStateMgr] CPU  HLT CP SE CU ACLK DCLK ECLK LCLK SCLK SAMCLK VCLK DispCLK NCLK MemCLK MemP GMC DPM VDD      VDDNB    S"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,3002929284098,"OC      
"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,3002929560607,"[SceSystemStateMgr] 2100   0 GL  4 36  800  853  711  800  911    800  984     673 1700   1700   GL  GL   3 050/1037 043/1075 0"
PROCESS_OUTPUT,STREAM_STDIO,42,100158,3002929616712,"0740f12
"
PROCESS_OUTPUT,STREAM_STDIO,44,100733,3003215536180,"#LOGIN MGR# Receive Event : SCE_MBUS_EVENT_VIDEO_OUT_EVENT eventType=0x0
"
CP_KERNEL_OUTPUT,STREAM_SYSCON,0,0,1884061422,"[avs] no need to change 3,9,3003209382904
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,3004180211046,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,3004737925962,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,3008512769671,"fps 59.942 (16.683 ms), objects: 1571, coroutines: 0
"
PROCESS_OUTPUT,STREAM_STDIO,44,100491,3014099348895,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,71,101619,3016490523598,"fps 59.943 (16.682 ms), objects: 1571, coroutines: 0
"
